latitude,longitude,date,currentlevel,B02,B03,B04,B08,B11,B12,NDVI,IOI,CMI,currentlevel_ft
10.95,77.16667,2015-01-04,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94425
10.95,77.16667,2015-05-14,20.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.76835000000001
10.95,77.16667,2015-08-24,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.53727
10.95,77.16667,2015-11-04,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3233
10.95,77.16667,2016-05-14,18.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45172000000001
10.95,77.16667,2016-08-24,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7927
10.95,77.16667,2016-11-04,19.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14355
10.95,77.16667,2017-01-04,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6357
10.95,77.16667,2017-05-14,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50305
10.95,77.16667,2017-08-24,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.02660000000001
10.95,77.16667,2017-11-04,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.00385
10.95,77.16667,2018-01-21,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.49017
10.95,77.16667,2018-05-04,17.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.49882
10.95,77.16667,2018-08-29,17.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54874
10.95,77.16667,2018-11-16,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7142
10.95,77.16667,2019-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.95,77.16667,2019-01-29,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9324
10.95,77.16667,2019-05-29,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.40603
10.95,77.16667,2019-08-29,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6357
11.075,77.00139,2013-08-24,30.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03769
11.075,77.00139,2013-11-04,28.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.03205000000001
11.075,77.00139,2014-01-04,28.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62263
11.075,77.00139,2014-05-14,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.149
11.075,77.00139,2014-08-24,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.1788
11.075,77.00139,2014-11-04,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.52420000000001
11.075,77.00139,2015-01-04,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.04775000000001
11.075,77.00139,2015-05-14,26.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.96361
11.075,77.00139,2015-08-24,26.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.04493000000001
11.075,77.00139,2015-11-04,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.3217
11.075,77.00139,2016-05-14,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9465
11.075,77.00139,2016-08-24,29.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26595
11.075,77.00139,2016-11-04,32.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.71382
11.075,77.00139,2017-01-04,29.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.16752000000001
11.075,77.00139,2017-05-14,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.47550000000001
11.075,77.00139,2017-08-24,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06505
11.075,77.00139,2017-11-04,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.32010000000001
11.075,77.00139,2018-01-21,31.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.94067000000001
11.075,77.00139,2018-05-04,33.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.12606
11.075,77.00139,2018-08-29,33.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.89639
11.075,77.00139,2018-11-16,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.06345
11.075,77.00139,2019-01-26,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.025
11.075,77.00139,2019-01-29,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9779
11.075,77.00139,2019-05-29,34.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.81648
11.075,77.00139,2019-08-29,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75105
11.075,77.00139,2019-11-29,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9638
11.075,77.00139,2020-01-09,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45595
11.075,77.00139,2020-08-24,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9324
11.075,77.00139,2020-11-29,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5572
11.075,77.00139,2021-01-09,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.9952
10.69583,76.8875,2013-01-01,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23672
11.23333,77.10833,2013-01-04,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75124
11.23333,77.10833,2013-05-14,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.46582
11.23333,77.10833,2013-08-24,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51433
11.23333,77.10833,2013-11-04,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59725
11.23333,77.10833,2014-01-04,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.936820000000004
11.23333,77.10833,2014-05-14,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.8853
11.23333,77.10833,2014-08-24,23.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.95515
11.23333,77.10833,2015-01-04,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06665
11.23333,77.10833,2015-08-24,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.23512
11.23333,77.10833,2015-11-04,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.021150000000002
11.23333,77.10833,2016-01-04,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.199489999999997
11.23333,77.10833,2016-05-14,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4662
11.23333,77.10833,2016-08-24,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.84525000000001
11.23333,77.10833,2016-11-04,27.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.40725
11.23333,77.10833,2017-01-04,28.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.03205000000001
11.23333,77.10833,2017-05-14,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1333
11.23333,77.10833,2017-08-24,29.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.31305
11.23333,77.10833,2017-11-04,28.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.67255
11.23333,77.10833,2018-01-21,27.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75105
11.23333,77.10833,2018-05-29,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.70254
11.23333,77.10833,2018-08-29,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.24602000000002
11.23333,77.10833,2018-11-08,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18059000000001
11.23333,77.10833,2019-01-26,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11215
11.23333,77.10833,2019-05-29,27.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.31023
11.23333,77.10833,2019-08-29,28.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.47569
11.23333,77.10833,2019-11-29,23.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57995
11.23333,77.10833,2020-01-09,22.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42878
11.23333,77.10833,2020-08-24,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9308
11.23333,77.10833,2020-11-29,26.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.42295
11.23333,77.10833,2021-01-09,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.06345
10.875,76.9,2013-01-01,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.761300000000006
10.875,76.9,2013-01-04,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10510000000001
10.875,76.9,2013-08-24,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.734320000000004
10.875,76.9,2013-11-04,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.605900000000005
10.875,76.9,2014-01-04,14.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.657230000000006
10.875,76.9,2014-05-14,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.550149999999995
10.875,76.9,2014-08-24,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62301000000001
10.875,76.9,2015-01-04,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78885
10.875,76.9,2015-05-14,14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72285
10.875,76.9,2015-08-24,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.660239999999998
10.875,76.9,2015-11-04,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7472
10.875,76.9,2016-05-14,15.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31343
10.875,76.9,2016-08-24,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.26633
10.875,76.9,2016-11-04,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.69427000000001
10.875,76.9,2017-01-04,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4332
10.875,76.9,2017-05-14,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4018
10.875,76.9,2017-11-04,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54733
10.875,76.9,2018-01-21,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75002
10.875,76.9,2018-05-04,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3704
10.875,76.9,2018-08-29,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28222
10.875,76.9,2018-11-16,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.172320000000006
10.875,76.9,2019-01-26,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52035
10.875,76.9,2019-05-29,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.789880000000004
10.875,76.9,2019-08-29,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.98975
10.875,76.9,2019-11-29,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36495
10.875,76.9,2020-01-09,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.153800000000004
10.875,76.9,2020-08-24,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4819
10.875,76.9,2020-11-29,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31785
10.875,76.9,2021-01-09,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7472
11.025,77.125,2013-01-04,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10125
11.025,77.125,2013-05-14,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.55617
11.025,77.125,2014-01-04,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.180970000000002
11.025,77.125,2014-05-14,7.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08395
11.025,77.125,2014-08-24,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.757260000000002
11.025,77.125,2015-01-04,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69465
11.025,77.125,2015-05-14,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6091000000000006
11.025,77.125,2015-08-24,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00705
11.025,77.125,2015-11-04,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.249600000000001
11.025,77.125,2016-05-14,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90439
11.025,77.125,2016-08-24,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.436400000000003
11.025,77.125,2017-01-04,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.616150000000001
11.025,77.125,2017-05-14,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14675
11.025,77.125,2017-08-24,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.443450000000002
11.025,77.125,2017-11-04,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8901
11.025,77.125,2018-01-21,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8744
11.025,77.125,2018-05-29,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5918
11.025,77.125,2018-08-29,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05415
11.025,77.125,2018-11-16,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2339
11.025,77.125,2019-01-26,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
11.025,77.125,2019-05-29,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30375
11.025,77.125,2019-08-29,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02275
11.025,77.125,2019-11-29,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6248000000000005
11.025,77.125,2020-01-09,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10125
11.025,77.125,2020-08-24,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05415
11.025,77.125,2020-11-29,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00705
11.025,77.125,2021-01-09,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4191
10.96667,76.98333,2013-01-01,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77155
10.96667,76.98333,2013-01-04,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37924
10.96667,76.98333,2015-01-04,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.068250000000003
11.04167,76.8875,2013-01-01,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.3624
11.04167,76.8875,2013-08-24,46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.04295000000002
11.04167,76.8875,2013-11-04,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.1442
11.04167,76.8875,2014-05-14,53.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.40226
11.04167,76.8875,2014-08-24,52.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.82597
11.04167,76.8875,2014-11-04,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.15125
11.04167,76.8875,2015-01-04,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8712
11.04167,76.8875,2015-05-14,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.4409
11.04167,76.8875,2015-08-24,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0029
11.04167,76.8875,2015-11-04,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.5649
11.04167,76.8875,2016-08-24,58.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.36362000000003
11.04167,76.8875,2016-11-04,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.017
11.04167,76.8875,2017-01-04,67.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.04238
11.04167,76.8875,2017-08-24,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0939
11.04167,76.8875,2017-11-04,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.7658
11.04167,76.8875,2018-05-04,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.86
11.04167,76.8875,2018-11-16,67.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.13940000000002
11.04167,76.8875,2019-01-26,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0154
11.04167,76.8875,2020-11-29,57.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.14965
11.04167,76.8875,2021-01-09,58.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.08685000000003
11.15,76.94167,2013-01-01,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9513
11.15,76.94167,2013-01-04,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.149
11.15,76.94167,2013-08-24,35.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.95195000000001
11.15,76.94167,2014-11-04,34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.14458
11.24583,77.2125,2013-01-01,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64332
11.24583,77.2125,2013-05-14,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66043
11.24583,77.2125,2013-08-24,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46498
11.24583,77.2125,2013-11-04,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46357
11.24583,77.2125,2014-05-14,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43217
11.24583,77.2125,2014-08-24,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90862
11.24583,77.2125,2015-01-04,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.06665
11.24583,77.2125,2015-05-14,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97142
11.24583,77.2125,2015-08-24,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58052
11.24583,77.2125,2015-11-04,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98712
11.24583,77.2125,2016-05-14,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47786
11.24583,77.2125,2016-08-24,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62762
11.24583,77.2125,2016-11-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843
11.24583,77.2125,2017-01-04,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.530600000000002
11.24583,77.2125,2017-05-14,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23672
11.24583,77.2125,2017-08-24,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.16527
11.24583,77.2125,2017-11-04,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97142
11.24583,77.2125,2018-01-21,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11977
11.24583,77.2125,2018-08-29,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18539
11.24583,77.2125,2018-11-29,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47927
11.24583,77.2125,2019-01-29,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82307
11.24583,77.2125,2019-05-29,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62762
11.24583,77.2125,2019-08-29,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221020000000001
11.24583,77.2125,2019-11-29,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330920000000001
11.24583,77.2125,2020-01-09,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1511700000000005
11.24583,77.2125,2020-08-24,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97142
11.24583,77.2125,2020-11-29,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79167
11.24583,77.2125,2021-01-09,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98712
10.50833,77.18333,2013-01-01,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.63166
10.50833,77.18333,2013-01-04,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2009
10.50833,77.18333,2013-08-24,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28062
10.50833,77.18333,2013-11-04,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61455
10.50833,77.18333,2014-01-04,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.657420000000002
10.50833,77.18333,2014-05-14,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85287
10.50833,77.18333,2014-08-24,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.785650000000004
10.50833,77.18333,2015-01-04,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66325
10.50833,77.18333,2015-05-14,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8587
10.50833,77.18333,2015-08-24,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94707
10.50833,77.18333,2015-11-04,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.73592
10.50833,77.18333,2016-05-14,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94425
10.50833,77.18333,2016-08-24,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.19667
10.50833,77.18333,2016-11-04,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.01833
10.50833,77.18333,2017-01-04,51.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.80745000000002
10.50833,77.18333,2017-05-14,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95835
10.50833,77.18333,2017-08-24,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.269149999999996
10.50833,77.18333,2017-11-04,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.630250000000004
10.50833,77.18333,2018-01-21,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.757260000000002
10.50833,77.18333,2018-08-29,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.30356
10.50833,77.18333,2018-11-29,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.74438
10.50833,77.18333,2019-01-29,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77155
10.91528,77.26111,2013-01-01,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0926
10.91528,77.26111,2013-01-04,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.638900000000003
10.91528,77.26111,2013-08-24,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.647360000000006
10.91528,77.26111,2013-11-04,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.00404
10.91528,77.26111,2014-01-04,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04108
10.91528,77.26111,2014-05-14,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.808590000000002
10.91528,77.26111,2015-01-04,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78885
10.91528,77.26111,2015-05-14,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04268
10.91528,77.26111,2015-08-24,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.967000000000002
10.91528,77.26111,2015-11-04,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40058
10.91528,77.26111,2016-05-14,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8885
